Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.82     0.00   557429     0.00     0.00  __gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >::__normal_iterator(long long* const&)
  0.00      0.82     0.00   557426     0.00     0.00  bool __gnu_cxx::operator==<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > > const&)
  0.00      0.82     0.00   557425     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_get_sequence() const
  0.00      0.82     0.00   523353     0.00     0.00  std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> >::size() const
  0.00      0.82     0.00   487748     0.00     0.00  std::__cxx1998::vector<long long, std::allocator<long long> >::end()
  0.00      0.82     0.00   487746     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_is_end() const
  0.00      0.82     0.00   418069     0.00     0.00  __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_seq() const
  0.00      0.82     0.00   399920     0.00     0.00  __gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::operator-(long) const
  0.00      0.82     0.00   386137     0.00     0.00  std::__debug::vector<main::Query, std::allocator<main::Query> >::back()
  0.00      0.82     0.00   386137     0.00     0.00  std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::back()
  0.00      0.82     0.00   383527     0.00     0.00  bool __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}>::operator()<main::Query, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::__cxx1998::vector> > >(main::Query&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::__cxx1998::vector> >)
  0.00      0.82     0.00   383527     0.00     0.00  bool __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(int, int)#1}>::operator()<int, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::__cxx1998::vector> > >(int&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::__cxx1998::vector> >)
  0.00      0.82     0.00   354217     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.82     0.00   348390     0.00     0.00  std::remove_reference<long long&>::type&& std::move<long long&>(long long&)
  0.00      0.82     0.00   322281     0.00     0.00  std::__cxx1998::vector<Domino, std::allocator<Domino> >::size() const
  0.00      0.82     0.00   322281     0.00     0.00  std::__debug::vector<Domino, std::allocator<Domino> >::_M_base()
  0.00      0.82     0.00   322281     0.00     0.00  std::__debug::vector<Domino, std::allocator<Domino> >::operator[](unsigned long)
  0.00      0.82     0.00   322281     0.00     0.00  std::__cxx1998::vector<Domino, std::allocator<Domino> >::operator[](unsigned long)
  0.00      0.82     0.00   278713     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::base()
  0.00      0.82     0.00   278712     0.00     0.00  bool __gnu_debug::_BeforeBeginHelper<std::__debug::vector<long long, std::allocator<long long> > >::_S_Is<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > const&)
  0.00      0.82     0.00   278712     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_dereferenceable() const
  0.00      0.82     0.00   278712     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_is_before_begin() const
  0.00      0.82     0.00   278712     0.00     0.00  __gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >::operator*() const
  0.00      0.82     0.00   278712     0.00     0.00  std::__cxx1998::vector<int, std::allocator<int> >::size() const
  0.00      0.82     0.00   278712     0.00     0.00  std::__debug::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.82     0.00   278712     0.00     0.00  std::__debug::vector<long long, std::allocator<long long> >::operator[](unsigned long)
  0.00      0.82     0.00   278712     0.00     0.00  std::__cxx1998::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.82     0.00   278712     0.00     0.00  std::__cxx1998::vector<long long, std::allocator<long long> >::operator[](unsigned long)
  0.00      0.82     0.00   257956     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >::operator=(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > const&)
  0.00      0.82     0.00   220554     0.00     0.00  __gnu_debug::_Distance_precision&& std::forward<__gnu_debug::_Distance_precision>(std::remove_reference<__gnu_debug::_Distance_precision>::type&)
  0.00      0.82     0.00   220554     0.00     0.00  long&& std::forward<long>(std::remove_reference<long>::type&)
  0.00      0.82     0.00   214860     0.00     0.00  __gnu_debug::_Safe_vector<std::__debug::vector<main::Entry, std::allocator<main::Entry> >, std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> > >::_M_seq() const
  0.00      0.82     0.00   214854     0.00     0.00  Domino::Domino()
  0.00      0.82     0.00   209034     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::operator++()
  0.00      0.82     0.00   209034     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_incrementable() const
  0.00      0.82     0.00   169117     0.00     0.00  std::__debug::vector<main::Entry, std::allocator<main::Entry> >::_M_base()
  0.00      0.82     0.00   169117     0.00     0.00  std::__debug::vector<main::Entry, std::allocator<main::Entry> >::operator[](unsigned long)
  0.00      0.82     0.00   169117     0.00     0.00  std::__cxx1998::vector<main::Entry, std::allocator<main::Entry> >::operator[](unsigned long)
  0.00      0.82     0.00   139362     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::~_Safe_iterator()
  0.00      0.82     0.00   139362     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_constant() const
  0.00      0.82     0.00   139358     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_M_attach(__gnu_debug::_Safe_sequence_base*)
  0.00      0.82     0.00   139358     0.00     0.00  __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >::_Safe_iterator(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > const&)
  0.00      0.82     0.00   139358     0.00     0.00  bool __gnu_debug::operator!=<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > > const&)
  0.00      0.82     0.00   139358     0.00     0.00  bool __gnu_debug::operator!=<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > >, std::__debug::vector<int, std::allocator<int> > > const&)
  0.00      0.82     0.00   139358     0.00     0.00  bool __gnu_cxx::operator!=<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >(__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > const&, __gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > const&)
  0.00      0.82     0.00   139358     0.00     0.00  bool __gnu_cxx::operator!=<int*, std::__cxx1998::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::__cxx1998::vector<int, std::allocator<int> > > const&)
  0.00      0.82     0.00   139357     0.00     0.00  __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_update_guaranteed_capacity()
  0.00      0.82     0.00   139357     0.00     0.00  bool __gnu_debug::operator!=<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > const&, __gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >, std::__debug::vector<long long, std::allocator<long long> > > const&)
  0.00      0.82     0.00   139357     0.00     0.00  bool __gnu_cxx::operator!=<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::__cxx1998::vector<long long, std::allocator<long long> > > const&)
  0.00      0.82     0.00   139356     0.00     0.00  void __gnu_debug::_Safe_sequence<std::__debug::vector<main::Query, std::allocator<main::Query> > >::_M_invalidate_if<__gnu_debug::_Equal_to<__gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > > >(__gnu_debug::_Equal_to<__gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > >)
  0.00      0.82     0.00   139356     0.00     0.00  __gnu_debug::_Equal_to<__gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > >::_Equal_to(__gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > > const&)
  0.00      0.82     0.00   139356     0.00     0.00  void __gnu_cxx::new_allocator<main::Query>::destroy<main::Query>(main::Query*)
  0.00      0.82     0.00   139356     0.00     0.00  void __gnu_cxx::new_allocator<long long>::construct<long long, long long>(long long*, long long&&)
  0.00      0.82     0.00   139356     0.00     0.00  __gnu_cxx::__normal_iterator<main::Query const*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::__normal_iterator<main::Query*>(__gnu_cxx::__normal_iterator<main::Query*, __gnu_cxx::__enable_if<std::__are_same<main::Query*, main::Query*>::__value, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >::__type> const&)
  0.00      0.82     0.00   139356     0.00     0.00  __gnu_debug::_Safe_vector<std::__debug::vector<long long, std::allocator<long long> >, std::__cxx1998::vector<long long, std::allocator<long long> > >::_M_requires_reallocation(unsigned long) const
  0.00      0.82     0.00   139356     0.00     0.00  std::__debug::vector<long long, std::allocator<long long> >::capacity() const
  0.00      0.82     0.00   139356     0.00     0.00  std::__cxx1998::vector<long long, std::allocator<long long> >::capacity() const
  0.00      0.82     0.00   139356     0.00     0.00  void std::allocator_traits<std::allocator<main::Query> >::destroy<main::Query>(std::allocator<main::Query>&, main::Query*)
  0.00      0.82     0.00   139356     0.00     0.00  void std::allocator_traits<std::allocator<long long> >::construct<long long, long long>(std::allocator<long long>&, long long*, long long&&)
  0.00      0.82     0.00   139356     0.00     0.00  std::__debug::vector<main::Query, std::allocator<main::Query> >::pop_back()
  0.00      0.82     0.00   139356     0.00     0.00  void std::__debug::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&)
  0.00      0.82     0.00   139356     0.00     0.00  __gnu_cxx::__enable_if<!std::__are_same<long long, bool>::__value, void>::__type std::__debug::vector<long long, std::allocator<long long> >::push_back<long long>(long long&&)
  0.00      0.82     0.00   139356     0.00     0.00  std::__cxx1998::vector<main::Query, std::allocator<main::Query> >::pop_back()
  0.00      0.82     0.00   139356     0.00     0.00  void std::__cxx1998::vector<long long, std::allocator<long long> >::emplace_back<long long>(long long&&)
  0.00      0.82     0.00   139354     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}>::_Val_comp_iter({lambda(main::Query, main::Query)#2})
  0.00      0.82     0.00   139354     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(int, int)#1}>::_Val_comp_iter({lambda(int, int)#1})
  0.00      0.82     0.00   139354     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}> __gnu_cxx::__ops::__val_comp_iter<main::{lambda(main::Query, main::Query)#2}>(__gnu_cxx::__ops::_Iter_comp_iter<__gnu_cxx::__ops::_Val_comp_iter>)
  0.00      0.82     0.00   139354     0.00     0.00  __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(int, int)#1}> __gnu_cxx::__ops::__val_comp_iter<main::{lambda(int, int)#1}>(__gnu_cxx::__ops::_Iter_comp_iter<__gnu_cxx::__ops::_Val_comp_iter>)
  0.00      0.82     0.00   139354     0.00     0.00  void std::__unguarded_linear_insert<__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}> >(__gnu_debug::_Safe_iterator<__gnu_cxx::__normal_iterator<main::Query*, std::__cxx1998::vector<main::Query, std::allocator<main::Query> > >, std::__debug::vector<main::Query, std::allocator<main::Query> > >, __gnu_cxx::__ops::_Val_comp_iter<main::{lambda(main::Query, main::Query)#2}>)
